city,year,annual_mm,jjas_mm,ond_mm,rainy_days,heavy_days,very_heavy_days,extremely_heavy_days,max_1day_mm,days_reported
kanpur,1975,1201.1,1098.4,77.8,63,5,1,0,119.7,365
kanpur,1976,609.9,606.4,0.2,43,0,0,0,56.0,366
kanpur,1977,790.0,728.5,12.8,57,0,0,0,61.9,365
kanpur,1978,1245.7,1146.9,5.8,66,3,0,0,101.5,365
kanpur,1979,550.2,379.7,64.7,40,0,0,0,41.7,365
kanpur,1980,1659.8,1597.3,32.4,64,6,0,0,107.6,366
kanpur,1981,815.6,764.9,15.0,39,2,0,0,100.8,365
kanpur,1982,1301.5,1124.5,40.6,59,3,1,1,252.8,365
kanpur,1983,1143.8,947.5,111.0,68,2,0,0,92.2,365
kanpur,1984,794.0,691.4,17.1,55,0,0,0,50.6,366
kanpur,1985,1404.0,960.1,412.7,62,5,1,0,126.3,365
kanpur,1986,608.3,541.5,18.4,39,1,0,0,69.2,365
kanpur,1987,538.6,383.1,102.1,30,1,0,0,78.7,365
kanpur,1988,900.2,757.3,98.6,46,2,0,0,94.0,366
kanpur,1989,505.0,459.9,4.2,34,0,0,0,61.0,365
kanpur,1990,722.7,655.5,9.5,46,1,0,0,73.3,365
kanpur,1991,767.2,684.9,44.1,40,2,0,0,107.7,365
kanpur,1992,702.1,591.5,93.7,41,1,0,0,69.4,366
kanpur,1993,525.4,409.0,12.8,40,0,0,0,42.4,365
kanpur,1994,601.6,553.2,0.0,37,1,0,0,85.7,365
kanpur,1995,510.0,496.0,0.2,40,1,0,0,80.8,365
kanpur,1996,578.4,506.6,17.6,38,1,0,0,82.5,366
kanpur,1997,267.3,241.5,0.0,18,0,0,0,51.5,365
kanpur,1998,108.4,79.7,0.0,5,0,0,0,46.4,365
kanpur,1999,477.6,433.9,32.0,36,0,0,0,38.9,365
kanpur,2000,268.7,243.5,20.9,33,0,0,0,27.2,366
kanpur,2001,806.0,726.1,49.5,44,1,0,0,76.9,365
kanpur,2002,572.0,506.9,5.3,33,2,0,0,72.8,365
kanpur,2003,787.0,712.2,29.5,50,1,0,0,68.8,365
kanpur,2004,487.9,420.7,15.9,33,0,0,0,58.4,366
kanpur,2005,359.4,339.2,3.7,27,0,0,0,50.7,365
kanpur,2006,164.1,117.8,22.8,19,0,0,0,25.2,365
kanpur,2007,569.0,474.0,0.1,35,0,0,0,59.4,365
kanpur,2008,1015.1,992.6,0.0,48,3,1,0,144.0,366
kanpur,2009,519.6,377.3,137.5,29,1,0,0,105.1,365
kanpur,2010,706.3,606.4,33.1,44,1,0,0,68.5,365
kanpur,2011,817.9,804.8,0.0,48,2,0,0,96.3,365
kanpur,2012,721.2,657.4,0.0,42,2,1,0,134.6,366
kanpur,2013,1183.1,918.9,127.3,66,3,1,0,124.4,365
kanpur,2014,664.6,440.9,84.5,44,0,0,0,47.6,365
kanpur,2015,521.8,300.6,32.5,31,1,0,0,72.2,365
kanpur,2016,647.4,540.1,29.7,48,0,0,0,54.7,366
kanpur,2017,660.0,595.8,0.1,40,2,0,0,112.8,365
kanpur,2018,878.2,837.3,0.0,37,1,1,0,146.1,365
kanpur,2019,990.1,897.0,43.2,61,2,0,0,93.0,365
kanpur,2020,1158.6,938.5,22.2,60,2,0,0,111.8,366
kanpur,2021,978.4,818.1,117.8,46,4,0,0,93.1,365
kanpur,2022,944.1,684.3,201.3,49,2,0,0,95.7,365
kanpur,2023,725.9,583.2,27.1,45,2,0,0,89.4,365
kanpur,2024,814.9,746.1,6.2,50,1,0,0,94.9,366
kanpur,2025,1064.5,934.1,82.5,60,1,0,0,72.7,365
kolkata,1901,1525.1,1133.3,118.7,94,2,1,0,191.9,365
kolkata,1902,1440.0,980.9,64.7,95,0,0,0,57.2,365
kolkata,1903,1433.8,1014.1,173.2,95,1,0,0,112.0,365
kolkata,1904,1454.9,1163.3,26.0,88,2,0,0,96.0,366
kolkata,1905,1706.8,1079.6,136.1,102,3,1,0,191.4,365
kolkata,1906,1423.7,876.9,148.9,98,1,0,0,78.2,365
kolkata,1907,1386.3,1018.4,54.2,93,2,1,0,117.1,365
kolkata,1908,1602.0,1458.5,9.0,96,4,3,0,178.0,366
kolkata,1909,1644.3,1241.1,139.4,100,1,0,0,101.6,365
kolkata,1910,1343.8,954.7,178.2,107,2,0,0,69.0,365
kolkata,1911,1016.3,730.6,88.3,96,0,0,0,48.1,365
kolkata,1912,1294.8,747.7,180.9,102,1,0,0,66.2,366
kolkata,1913,1827.2,1257.2,138.7,118,3,0,0,87.0,365
kolkata,1914,1297.4,901.3,42.5,94,1,0,0,100.5,365
kolkata,1915,1173.3,822.7,91.8,101,0,0,0,58.4,365
kolkata,1916,1372.6,987.9,284.8,101,1,0,0,91.9,366
kolkata,1917,1423.1,953.2,252.6,128,0,0,0,54.4,365
kolkata,1918,1269.2,891.8,5.4,91,1,0,0,72.7,365
kolkata,1919,1280.8,994.9,55.4,98,1,0,0,95.5,365
kolkata,1920,1233.8,841.2,103.7,83,2,0,0,114.1,366
kolkata,1921,1099.5,946.3,16.1,95,1,0,0,69.9,365
kolkata,1922,1541.0,1345.2,79.6,102,4,1,0,138.6,365
kolkata,1923,1193.6,947.4,88.0,99,1,0,0,88.1,365
kolkata,1924,1028.5,817.1,81.9,93,0,0,0,43.0,366
kolkata,1925,1109.2,685.2,180.3,95,2,0,0,65.9,365
kolkata,1926,1894.1,1479.0,90.6,110,3,0,0,109.9,365
kolkata,1927,1141.5,851.2,35.1,100,0,0,0,53.8,365
kolkata,1928,1780.5,1480.1,95.8,122,1,0,0,84.9,366
kolkata,1929,1428.1,948.5,268.7,110,1,0,0,74.8,365
kolkata,1930,1519.2,1287.2,70.3,95,4,0,0,87.4,365
kolkata,1931,1687.5,1134.0,248.4,106,0,0,0,54.3,365
kolkata,1932,1608.9,1077.4,205.3,97,2,1,0,142.0,366
kolkata,1933,2150.9,1524.1,228.2,129,4,1,0,154.8,365
kolkata,1934,1239.8,881.7,186.7,114,0,0,0,45.7,365
kolkata,1935,886.9,716.2,23.3,86,0,0,0,47.5,365
kolkata,1936,1444.6,1042.5,62.5,118,0,0,0,49.9,366
kolkata,1937,1813.9,1300.3,158.5,122,3,0,0,89.2,365
kolkata,1938,1511.0,924.7,150.2,100,2,0,0,87.1,365
kolkata,1939,2247.1,1783.0,321.7,128,3,0,0,93.7,365
kolkata,1940,1549.5,1192.8,57.9,106,1,0,0,66.2,366
kolkata,1941,2445.9,1882.6,385.8,126,8,0,0,99.0,365
kolkata,1942,1451.5,1208.9,140.3,98,2,0,0,86.0,365
kolkata,1943,1631.4,1205.8,109.1,114,2,0,0,78.3,365
kolkata,1944,1738.2,1381.4,57.2,93,4,1,0,134.9,366
kolkata,1945,1273.0,671.9,245.6,96,3,0,0,80.3,365
kolkata,1946,2014.4,1484.2,206.1,131,4,0,0,77.4,365
kolkata,1947,1676.9,1285.8,148.3,113,3,0,0,115.5,365
kolkata,1948,1846.0,1185.3,256.5,124,1,0,0,65.5,366
kolkata,1949,2016.0,1213.6,149.6,121,3,1,0,179.1,365
kolkata,1950,1808.2,1145.0,429.1,113,1,0,0,94.2,365
kolkata,1951,1565.1,1226.4,162.6,103,1,0,0,70.5,365
kolkata,1952,1509.5,1109.1,169.0,110,0,0,0,60.8,366
kolkata,1953,1389.6,1209.4,52.3,99,1,0,0,68.5,365
kolkata,1954,1294.7,970.8,104.4,104,1,0,0,68.2,365
kolkata,1955,1363.8,940.6,321.4,95,0,0,0,49.3,365
kolkata,1956,1978.1,1562.2,217.5,119,4,2,0,175.5,366
kolkata,1957,1223.2,1017.4,73.9,88,3,0,0,82.7,365
kolkata,1958,1212.6,940.8,108.0,102,1,0,0,65.7,365
kolkata,1959,2281.4,1619.0,403.4,119,4,2,0,161.0,365
kolkata,1960,1571.8,1355.9,75.7,105,3,0,0,86.4,366
kolkata,1961,1415.6,1050.5,128.0,105,3,0,0,89.5,365
kolkata,1962,3741.1,3020.4,333.2,154,11,1,0,117.8,365
kolkata,1963,1680.9,1298.1,130.9,109,2,0,0,83.6,365
kolkata,1964,1511.4,1105.1,157.5,96,2,0,0,70.2,366
kolkata,1965,1597.2,1327.1,97.3,87,3,0,0,113.9,365
kolkata,1966,1127.5,937.5,126.9,85,1,0,0,70.7,365
kolkata,1967,1541.9,1098.0,129.6,88,2,0,0,102.0,365
kolkata,1968,1991.2,1704.0,162.0,90,5,1,0,130.7,366
kolkata,1969,1586.7,1269.8,78.2,95,1,0,0,86.5,365
kolkata,1970,2043.7,1550.5,323.7,95,7,2,0,129.9,365
kolkata,1971,2414.1,1743.8,251.6,118,4,0,0,93.8,365
kolkata,1972,1275.3,1090.7,79.1,71,1,0,0,86.9,366
kolkata,1973,1774.0,1163.3,289.9,111,3,0,0,76.6,365
kolkata,1974,1622.8,1041.2,258.7,88,5,0,0,86.5,365
kolkata,1975,1583.7,1196.0,257.1,100,1,0,0,68.2,365
kolkata,1976,1487.3,1092.5,19.8,93,3,0,0,100.6,366
kolkata,1977,2007.6,1539.6,129.8,102,4,1,0,130.0,365
kolkata,1978,2166.8,1666.7,161.1,108,5,2,1,326.2,365
kolkata,1979,1176.6,920.0,132.6,81,1,0,0,88.2,365
kolkata,1980,1646.1,1233.0,109.4,109,2,0,0,94.4,366
kolkata,1981,1881.9,1097.2,137.8,109,2,1,0,125.5,365
kolkata,1982,1120.0,855.9,32.7,80,0,0,0,51.9,365
kolkata,1983,1599.4,1091.4,174.5,108,1,0,0,78.8,365
kolkata,1984,2272.4,1942.0,121.2,110,5,4,1,267.2,366
kolkata,1985,1518.7,1206.8,139.7,99,1,0,0,76.6,365
kolkata,1986,2237.7,1588.7,422.5,103,6,3,1,242.3,365
kolkata,1987,1780.2,1428.8,108.5,94,5,2,0,138.6,365
kolkata,1988,1949.8,1540.3,198.7,94,5,2,0,179.9,366
kolkata,1989,1525.1,1125.1,253.2,91,1,0,0,68.8,365
kolkata,1990,2204.5,1599.7,152.0,126,4,0,0,82.2,365
kolkata,1991,1670.6,1332.5,191.2,103,2,0,0,98.8,365
kolkata,1992,1683.2,1346.9,63.3,91,2,1,0,159.6,366
kolkata,1993,1956.4,1466.8,183.7,110,3,0,0,92.6,365
kolkata,1994,1555.6,1157.3,130.5,112,0,0,0,50.2,365
kolkata,1995,2065.2,1484.1,312.5,95,7,0,0,104.4,365
kolkata,1996,1671.2,1322.5,222.4,100,4,0,0,112.1,366
kolkata,1997,1845.5,1411.8,67.2,115,1,0,0,66.0,365
kolkata,1998,1900.4,1066.6,364.4,120,2,0,0,82.5,365
kolkata,1999,2273.1,1741.6,333.0,104,4,1,0,151.6,365
kolkata,2000,1483.9,973.0,115.5,104,0,0,0,61.6,366
kolkata,2001,1670.0,1124.9,238.5,120,1,0,0,65.6,365
kolkata,2002,1891.0,1434.2,202.0,105,4,1,0,142.9,365
kolkata,2003,1804.9,1087.9,438.8,114,2,1,0,158.6,365
kolkata,2004,1492.7,1054.5,287.4,92,1,1,0,118.8,366
kolkata,2005,1945.6,1145.8,470.1,94,5,0,0,86.0,365
kolkata,2006,1505.8,1197.8,141.6,97,2,0,0,77.9,365
kolkata,2007,1364.8,1038.9,89.4,75,6,0,0,103.0,365
kolkata,2008,1354.1,1036.1,139.1,70,3,0,0,71.6,366
kolkata,2009,922.5,647.3,74.6,43,1,0,0,104.2,365
kolkata,2010,998.6,703.4,108.7,69,1,0,0,67.4,365
kolkata,2011,1186.7,955.7,3.3,66,1,0,0,65.0,365
kolkata,2012,384.6,209.2,48.7,37,0,0,0,57.8,366
kolkata,2013,1818.9,1139.9,460.6,94,3,0,0,92.0,365
kolkata,2014,1298.7,1073.1,12.2,70,4,0,0,106.0,365
kolkata,2015,2153.1,1886.7,21.1,87,6,1,0,186.1,365
kolkata,2016,922.7,863.3,50.9,53,2,1,0,134.6,366
kolkata,2017,1946.1,1428.9,429.4,67,8,2,0,177.7,365
kolkata,2018,1172.7,873.2,96.9,69,2,0,0,84.1,365
kolkata,2019,1459.3,751.7,303.4,63,2,1,0,130.0,365
kolkata,2020,1940.4,1398.7,46.9,89,8,1,0,166.4,366
kolkata,2021,1677.8,1057.6,268.2,89,2,0,0,92.8,365
kolkata,2022,1069.2,675.5,83.6,61,0,0,0,61.8,365
kolkata,2023,1518.1,1094.5,238.6,78,2,0,0,72.5,365
kolkata,2024,1711.3,1183.2,101.4,77,5,0,0,110.3,366
kolkata,2025,1309.9,887.8,146.9,77,2,0,0,107.0,365
lucknow,1901,827.5,703.8,6.9,51,1,0,0,94.0,365
lucknow,1902,742.3,713.6,0.9,48,1,0,0,65.3,365
lucknow,1903,1210.0,792.2,396.8,52,4,0,0,99.3,365
lucknow,1904,800.1,700.2,84.0,53,1,0,0,95.9,366
lucknow,1905,775.4,679.3,0.0,47,2,0,0,74.7,365
lucknow,1906,1284.3,1170.5,13.5,56,2,1,0,128.3,365
lucknow,1907,577.0,488.5,0.0,35,2,0,0,72.8,365
lucknow,1908,556.0,506.9,13.8,49,0,0,0,59.4,366
lucknow,1909,1270.3,1166.5,18.2,60,5,1,0,130.8,365
lucknow,1910,1168.8,989.7,116.2,66,3,0,0,86.0,365
lucknow,1911,1074.4,887.1,102.8,60,4,0,0,76.0,365
lucknow,1912,1035.9,958.5,35.5,52,2,1,0,121.3,366
lucknow,1913,794.9,615.3,8.7,50,2,0,0,92.8,365
lucknow,1914,1192.6,1089.4,0.4,54,3,0,0,97.2,365
lucknow,1915,1964.4,1759.8,69.7,75,8,2,0,150.9,365
lucknow,1916,1503.5,1408.8,38.0,75,2,0,0,80.3,366
lucknow,1917,1214.3,1091.2,43.4,82,1,0,0,84.4,365
lucknow,1918,609.8,586.2,1.2,43,0,0,0,46.9,365
lucknow,1919,894.9,776.3,68.3,59,2,0,0,101.8,365
lucknow,1920,705.8,645.7,2.4,54,0,0,0,53.2,366
lucknow,1921,1225.0,1143.0,10.3,65,4,1,0,122.1,365
lucknow,1922,1475.8,1417.4,13.7,75,5,3,0,127.5,365
lucknow,1923,1176.0,967.3,160.9,58,4,2,0,147.0,365
lucknow,1924,1060.5,1016.5,27.3,65,2,0,0,74.9,366
lucknow,1925,1227.8,1203.5,11.7,60,3,1,0,152.3,365
lucknow,1926,1057.0,912.0,32.8,60,2,0,0,105.7,365
lucknow,1927,835.8,631.1,169.4,55,1,0,0,70.7,365
lucknow,1928,737.0,552.3,47.6,52,1,0,0,77.0,366
lucknow,1929,922.7,786.8,84.7,57,3,0,0,108.2,365
lucknow,1930,1176.7,1091.5,41.6,54,2,0,0,101.1,365
lucknow,1931,822.2,735.3,42.4,57,2,0,0,95.9,365
lucknow,1932,471.1,450.9,12.2,40,0,0,0,38.2,366
lucknow,1933,770.3,491.7,145.3,63,0,0,0,53.6,365
lucknow,1934,1022.7,957.9,11.9,53,3,0,0,105.7,365
lucknow,1935,665.1,612.4,27.6,51,0,0,0,47.3,365
lucknow,1936,1615.7,1519.7,37.0,76,5,0,0,90.6,366
lucknow,1937,861.8,774.0,11.7,54,1,0,0,73.0,365
lucknow,1938,1324.5,1231.8,64.0,59,3,1,0,127.3,365
lucknow,1939,862.5,812.2,29.4,50,1,0,0,98.3,365
lucknow,1940,630.1,540.3,22.2,47,0,0,0,48.6,366
lucknow,1941,658.6,619.8,0.9,42,1,0,0,69.4,365
lucknow,1942,1029.4,903.2,3.4,66,1,1,0,119.3,365
lucknow,1943,1063.6,994.5,25.6,59,1,0,0,87.1,365
lucknow,1944,950.5,794.6,24.0,52,2,0,0,73.9,366
lucknow,1945,1056.5,966.3,55.4,52,0,0,0,62.1,365
lucknow,1946,882.3,651.5,160.5,52,1,0,0,74.9,365
lucknow,1947,1243.9,1169.5,12.5,54,3,2,0,164.2,365
lucknow,1948,1344.5,1216.7,66.8,76,1,0,0,74.0,366
lucknow,1949,1224.6,1011.1,152.1,58,2,0,0,90.7,365
lucknow,1950,735.6,591.4,70.4,54,0,0,0,42.0,365
lucknow,1951,582.0,469.0,24.2,46,0,0,0,47.7,365
lucknow,1952,1016.4,949.4,6.1,50,4,2,0,176.7,366
lucknow,1953,1315.1,1234.7,0.0,57,4,1,0,127.4,365
lucknow,1954,1094.9,921.4,55.8,62,1,0,0,72.5,365
lucknow,1955,1537.0,1381.8,116.7,67,5,1,0,128.8,365
lucknow,1956,1030.4,745.7,218.5,61,1,0,0,70.0,366
lucknow,1957,876.9,822.5,3.8,51,1,0,0,85.3,365
lucknow,1958,706.6,543.5,156.7,44,2,0,0,94.4,365
lucknow,1959,548.8,450.1,20.8,42,1,0,0,66.4,365
lucknow,1960,1316.2,1106.1,177.5,54,4,1,0,136.2,366
lucknow,1961,1086.9,693.8,367.7,57,2,1,1,283.5,365
lucknow,1962,1279.3,1163.1,0.1,61,5,0,0,111.5,365
lucknow,1963,656.4,584.0,12.1,57,0,0,0,42.5,365
lucknow,1964,906.8,772.0,62.9,55,0,0,0,50.2,366
lucknow,1965,442.8,371.5,55.5,25,0,0,0,61.9,365
lucknow,1966,781.6,738.9,31.3,44,1,1,0,132.7,365
lucknow,1967,1078.7,974.9,60.2,58,2,0,0,96.1,365
lucknow,1968,737.0,663.5,28.6,57,1,0,0,72.2,366
lucknow,1969,950.3,928.3,0.0,47,4,0,0,99.8,365
lucknow,1970,1414.9,1295.2,9.3,55,4,2,1,229.2,365
lucknow,1971,1288.9,1071.6,56.1,74,2,0,0,100.3,365
lucknow,1972,548.3,485.8,30.1,42,0,0,0,53.4,366
lucknow,1973,1093.4,932.1,113.3,62,4,0,0,99.2,365
lucknow,1974,588.4,533.9,34.2,43,0,0,0,46.8,365
lucknow,1975,1338.3,1244.7,17.4,55,6,2,0,159.1,365
lucknow,1976,634.2,631.3,2.9,47,1,0,0,67.4,366
lucknow,1977,764.7,703.7,18.7,51,0,0,0,59.9,365
lucknow,1978,1196.3,1078.4,7.5,65,3,0,0,86.8,365
lucknow,1979,584.2,452.3,39.3,39,0,0,0,43.1,365
lucknow,1980,1964.1,1910.3,35.1,72,8,2,1,228.8,366
lucknow,1981,1121.0,1045.1,21.3,47,2,1,0,143.6,365
lucknow,1982,1250.6,1063.0,53.2,59,2,1,1,228.9,365
lucknow,1983,1281.7,1110.1,96.5,66,1,0,0,82.1,365
lucknow,1984,794.8,747.8,20.6,46,1,0,0,114.0,366
lucknow,1985,1384.9,1095.6,251.1,64,2,1,0,133.0,365
lucknow,1986,759.2,632.0,64.2,39,3,0,0,94.8,365
lucknow,1987,657.0,451.9,164.0,31,2,0,0,85.3,365
lucknow,1988,1205.4,1021.5,123.4,55,4,0,0,90.9,366
lucknow,1989,641.4,590.9,31.2,60,0,0,0,37.8,365
lucknow,1990,855.3,772.3,31.4,61,2,0,0,82.0,365
lucknow,1991,944.2,878.0,36.5,45,4,0,0,94.5,365
lucknow,1992,700.3,561.1,102.1,49,0,0,0,55.3,366
lucknow,1993,541.3,499.7,0.0,38,1,0,0,110.8,365
lucknow,1994,534.6,486.1,0.0,48,0,0,0,58.3,365
lucknow,1995,689.4,657.0,1.0,45,1,0,0,83.8,365
lucknow,1996,1140.7,864.7,126.8,63,0,0,0,63.4,366
lucknow,1997,560.4,479.7,50.6,44,0,0,0,60.5,365
lucknow,1998,396.3,309.3,16.1,42,0,0,0,28.4,365
lucknow,1999,1053.0,881.9,122.2,56,2,1,0,134.0,365
lucknow,2000,899.1,834.5,23.3,55,0,0,0,47.9,366
lucknow,2001,897.5,763.8,68.1,60,1,0,0,73.4,365
lucknow,2002,781.7,640.5,3.2,32,4,1,0,145.1,365
lucknow,2003,1009.4,898.8,41.6,60,1,0,0,110.3,365
lucknow,2004,991.0,831.8,51.1,47,2,1,0,147.4,366
lucknow,2005,722.5,645.8,3.7,48,1,1,0,131.8,365
lucknow,2006,652.8,567.8,21.0,43,1,0,0,112.2,365
lucknow,2007,903.9,691.2,6.4,50,2,0,0,65.3,365
lucknow,2008,1776.7,1670.8,16.5,70,6,3,1,223.4,366
lucknow,2009,1163.5,877.1,227.6,48,4,3,0,197.6,365
lucknow,2010,679.3,592.2,22.4,48,0,0,0,59.5,365
lucknow,2011,1072.6,1016.7,9.0,53,4,1,0,133.5,365
lucknow,2012,999.1,893.2,0.0,43,2,0,0,77.0,366
lucknow,2013,834.7,693.0,28.2,54,0,0,0,46.9,365
lucknow,2014,672.4,515.7,67.5,44,1,1,0,146.4,365
lucknow,2015,473.0,355.6,10.6,36,2,0,0,65.6,365
lucknow,2016,734.7,660.1,31.5,46,0,0,0,50.3,366
lucknow,2017,708.8,684.0,0.0,39,1,0,0,85.3,365
lucknow,2018,1060.6,1024.9,0.0,47,2,0,0,86.3,365
lucknow,2019,1303.3,1231.5,31.7,55,5,0,0,98.5,365
lucknow,2020,766.5,599.5,13.1,55,0,0,0,62.1,366
lucknow,2021,1011.4,867.6,86.4,67,2,0,0,100.0,365
lucknow,2022,1073.0,782.6,244.1,52,2,1,0,155.6,365
lucknow,2023,1329.5,1207.7,23.9,57,4,0,0,92.9,365
lucknow,2024,854.7,790.7,6.2,53,0,0,0,55.9,366
lucknow,2025,933.6,818.2,60.0,60,2,0,0,70.3,365
mumbai,1901,3036.9,2951.8,56.3,97,14,4,0,128.0,365
mumbai,1902,2538.5,2414.6,122.7,84,9,3,1,281.2,365
mumbai,1903,2872.0,2510.2,127.0,99,10,4,0,152.2,365
mumbai,1904,2183.6,2087.9,95.3,95,8,4,1,233.6,366
mumbai,1905,1663.4,1649.8,13.6,66,5,2,1,241.5,365
mumbai,1906,2564.8,2555.7,7.6,93,12,5,0,180.7,365
mumbai,1907,2708.2,2667.5,38.7,76,16,6,0,162.5,365
mumbai,1908,2789.2,2770.4,7.2,91,12,1,0,194.2,366
mumbai,1909,2962.2,2956.7,5.5,101,15,1,0,161.9,365
mumbai,1910,2314.5,2168.5,145.6,81,9,4,0,155.6,365
mumbai,1911,2366.8,2339.6,22.3,81,12,4,0,163.7,365
mumbai,1912,2719.1,2501.9,204.3,87,10,2,1,334.6,366
mumbai,1913,3385.6,3320.8,64.4,88,15,7,2,223.5,365
mumbai,1914,3325.7,3289.7,35.8,103,17,6,0,160.2,365
mumbai,1915,2262.4,2091.2,147.1,75,11,3,0,162.3,365
mumbai,1916,2851.9,2545.0,300.4,118,8,3,0,153.5,366
mumbai,1917,3914.9,3270.2,605.8,126,16,4,1,235.6,365
mumbai,1918,1236.2,1056.5,0.0,64,2,1,0,120.8,365
mumbai,1919,3465.0,3390.9,73.6,99,10,5,4,319.4,365
mumbai,1920,1973.8,1939.4,9.3,95,4,2,0,199.9,366
mumbai,1921,2946.4,2926.5,20.0,93,10,5,1,321.2,365
mumbai,1922,2799.0,2667.8,112.6,105,12,6,0,167.2,365
mumbai,1923,2399.5,2396.2,0.0,76,6,4,2,214.2,365
mumbai,1924,2251.3,2239.4,11.9,94,6,2,1,222.8,366
mumbai,1925,2072.6,1913.2,66.8,98,9,0,0,101.8,365
mumbai,1926,3844.8,3776.6,19.9,88,20,8,1,332.0,365
mumbai,1927,2476.8,2128.7,348.1,110,9,1,0,147.6,365
mumbai,1928,2872.1,2842.7,28.1,94,13,6,0,186.0,366
mumbai,1929,2101.1,1995.8,104.8,93,5,0,0,102.9,365
mumbai,1930,2532.9,2448.0,84.9,87,11,3,0,146.7,365
mumbai,1931,3346.9,3037.9,308.3,103,13,3,0,191.7,365
mumbai,1932,3327.9,2855.8,463.6,92,18,4,0,143.8,366
mumbai,1933,2938.7,2757.4,134.1,86,10,4,1,223.3,365
mumbai,1934,3154.4,3063.8,90.6,103,12,4,1,295.7,365
mumbai,1935,2460.4,2397.3,63.1,92,11,2,0,158.2,365
mumbai,1936,2573.3,2520.4,53.0,97,9,4,0,156.9,366
mumbai,1937,3039.1,2997.1,28.4,99,11,3,0,167.1,365
mumbai,1938,2994.0,2583.4,393.2,105,12,3,0,194.3,365
mumbai,1939,2197.1,2170.1,26.7,72,7,4,1,252.0,365
mumbai,1940,3430.2,3219.7,193.7,97,17,4,0,199.0,366
mumbai,1941,1775.8,1722.6,52.0,70,5,4,1,212.3,365
mumbai,1942,3093.3,3092.9,0.4,88,15,8,0,196.4,365
mumbai,1943,3504.3,3107.6,237.7,113,16,2,1,317.3,365
mumbai,1944,3553.6,3410.1,141.0,87,18,9,0,202.6,366
mumbai,1945,3257.8,3233.5,12.1,92,16,5,2,237.2,365
mumbai,1946,3315.2,3107.7,196.1,107,15,4,1,235.2,365
mumbai,1947,3263.3,3173.5,19.7,86,19,5,0,193.7,365
mumbai,1948,2831.3,2555.4,262.9,93,13,4,0,172.0,366
mumbai,1949,3437.5,3220.6,165.0,111,13,6,1,219.2,365
mumbai,1950,2712.5,2617.3,95.3,78,13,5,1,267.3,365
mumbai,1951,2290.2,2087.5,193.9,89,8,3,0,149.3,365
mumbai,1952,2573.6,2451.1,122.5,84,13,5,0,149.8,366
mumbai,1953,3196.0,3106.6,77.8,87,16,8,1,275.6,365
mumbai,1954,4318.9,4250.1,65.7,102,22,9,2,375.3,365
mumbai,1955,3677.2,3473.6,203.3,106,15,3,0,196.4,365
mumbai,1956,4137.9,3746.1,193.0,113,21,9,1,229.9,366
mumbai,1957,2800.8,2726.3,35.5,81,16,3,1,239.7,365
mumbai,1958,3980.2,3963.7,13.1,91,22,12,1,236.6,365
mumbai,1959,3743.4,3435.2,280.9,100,18,5,0,201.6,365
mumbai,1960,3124.1,3011.2,112.9,85,15,5,3,237.1,366
mumbai,1961,3981.8,3623.6,356.6,103,16,10,1,231.9,365
mumbai,1962,1283.7,1150.5,99.3,61,3,0,0,100.7,365
mumbai,1963,3386.3,3349.0,37.2,90,17,6,0,182.3,365
mumbai,1964,2408.9,2346.0,59.4,78,12,5,0,148.6,366
mumbai,1965,2892.9,2890.6,2.3,78,12,3,2,249.4,365
mumbai,1966,2567.3,2549.8,17.4,76,7,4,2,326.2,365
mumbai,1967,2899.5,2805.7,93.8,97,12,3,1,224.0,365
mumbai,1968,2423.5,2277.6,145.9,99,12,2,0,160.9,366
mumbai,1969,2899.6,2899.6,0.0,88,11,3,0,187.7,365
mumbai,1970,3348.2,3207.6,140.6,91,16,5,0,177.8,365
mumbai,1971,3172.9,3059.6,86.4,87,16,5,2,217.8,365
mumbai,1972,1741.2,1718.8,22.4,64,7,2,0,175.7,366
mumbai,1973,2616.5,2486.3,130.2,97,8,2,0,176.7,365
mumbai,1974,2637.7,2355.7,233.0,97,10,4,0,186.3,365
mumbai,1975,3473.2,3291.9,181.3,107,15,4,2,237.2,365
mumbai,1976,3813.1,3758.7,54.4,109,15,5,1,245.5,366
mumbai,1977,3524.9,3391.4,133.5,109,15,3,0,153.8,365
mumbai,1978,2654.9,2454.0,177.7,106,9,4,0,151.5,365
mumbai,1979,2615.8,2517.1,98.7,77,15,4,0,170.7,365
mumbai,1980,2895.8,2790.7,105.1,93,14,6,0,171.7,366
mumbai,1981,2616.8,2542.0,74.8,92,9,4,1,227.1,365
mumbai,1982,2248.3,2165.0,71.8,79,10,2,0,147.1,365
mumbai,1983,3689.8,3458.8,221.0,98,18,5,0,200.9,365
mumbai,1984,2845.9,2744.5,101.4,91,11,5,2,313.4,366
mumbai,1985,2751.8,2610.5,140.8,92,15,6,0,160.1,365
mumbai,1986,2035.3,2009.4,25.8,68,11,2,0,167.8,365
mumbai,1987,2155.5,2106.5,49.0,77,5,1,1,312.5,365
mumbai,1988,3268.5,3223.1,45.4,99,14,6,1,215.4,366
mumbai,1989,2514.4,2418.8,93.6,91,9,3,1,242.2,365
mumbai,1990,4277.3,3993.3,198.1,104,21,8,2,221.0,365
mumbai,1991,2939.9,2894.8,39.0,83,14,4,3,296.4,365
mumbai,1992,2441.9,2354.5,87.3,76,11,4,0,202.5,366
mumbai,1993,3049.5,2813.8,235.6,90,14,2,0,141.4,365
mumbai,1994,3564.5,3411.4,137.3,101,16,5,1,207.5,365
